0.00957607,0.00280434
0.0345535,0.00820044
0.0408039,0.0110766
0.0477375,0.0162832
0.0559277,0.0191941
0.0713027,0.0257255
0.0743331,0.0268741
0.110295,0.0159009
0.121104,0.020581
0.129514,0.0207377
0.147207,0.0247936
0.155298,0.0267423
0.165631,0.027329
0.171011,0.0297717
0.189706,0.0347439
0.197775,0.0367214
0.203814,0.0398852
0.225651,0.0477775
0.233705,0.0503785
0.240667,0.0513884
0.247719,0.0471985
0.26404,0.0512445
0.273477,0.0526853
0.28119,0.0555565
0.290619,0.0573061
0.298447,0.0599068
0.324299,0.0589705
0.331317,0.0613326
0.339111,0.0642235
0.349053,0.0650252
0.363619,0.0702166
0.372999,0.0694087
0.381317,0.0710465
0.388367,0.0732099
0.404912,0.0791947
0.411685,0.0725443
0.418819,0.0760564
0.436201,0.0716488
0.43954,0.0727619
0.445905,0.0744429
0.463053,0.0760177
0.470929,0.0771242
0.478877,0.0784811
0.495503,0.0801
0.50198,0.079684
0.509374,0.0811018
0.516027,0.0824605
0.522888,0.0804491
0.548665,0.0808186
0.555789,0.0812024
0.563708,0.0812476
0.583961,0.0821844
0.592522,0.0829932
0.599502,0.0840694
0.606252,0.0855454
0.619555,0.0836493
0.62796,0.0835182
0.634554,0.0857331
0.645763,0.0753471
0.667714,0.073461
0.673884,0.0731995
0.683241,0.0716642
0.690742,0.0719116
0.715007,0.0726253
0.72349,0.0731212
0.728816,0.0732411
0.737088,0.0726929
0.754298,0.0703364
0.76065,0.0702837
0.769626,0.0711109
0.779089,0.0710062
0.797101,0.0683073
0.805362,0.06676
0.813511,0.0651796
0.821047,0.0652715
0.828433,0.0663784
0.845716,0.0659977
0.853854,0.0657081
0.865248,0.0649921
0.872423,0.0660497
0.890585,0.0648623
0.899122,0.0648224
0.907001,0.0671405
0.913966,0.0675002
0.934184,0.0664093
0.941803,0.0677682
0.950475,0.068106
0.964242,0.0696852
0.972356,0.0686226
0.978541,0.0698974
0.986824,0.0700154
1.00524,0.0687135
1.00802,0.0699376
1.02294,0.0686414
1.02876,0.0690974
1.03241,0.0702191
1.03956,0.0705792
1.05694,0.0710481
1.07653,0.0727496
1.07645,0.0733305
1.08357,0.0729175
1.08784,0.0750079
1.09389,0.076986
1.11189,0.0806395
1.11859,0.0816422
1.1174,0.0823908
1.1265,0.0829751
1.1326,0.0810234
1.14119,0.0749093
1.15575,0.0385284
1.16529,0.00831678
1.17467,-0.0036859
1.18241,-0.0117825
1.19744,-0.0510221
1.20319,-0.0615892
1.20985,-0.0701328
1.21627,-0.0768913
1.23303,-0.0853019
1.22529,-0.0969923
1.22912,-0.0991144
1.23643,-0.0996086
1.25655,-0.100832
1.26254,-0.100447
1.27273,-0.101099
1.27546,-0.101222
1.28115,-0.101866
1.28802,-0.101767
1.30019,-0.0984333
1.30468,-0.0972159
1.30969,-0.0938734
1.31885,-0.0904745
1.33265,-0.0830091
1.33713,-0.0813671
1.33648,-0.0799085
1.34162,-0.0766708
1.35264,-0.0707299
1.35606,-0.0691156
1.35482,-0.0679395
1.35938,-0.0651324
1.36271,-0.0632941
1.37138,-0.0581462
1.37112,-0.0577911
1.37827,-0.053832
1.38303,-0.0517044
1.38574,-0.0487413
1.38976,-0.0462498
1.39434,-0.0447331
1.40114,-0.0416821
1.40605,-0.040018
1.41035,-0.0385798
1.4174,-0.0376387
1.42006,-0.0368939
1.42382,-0.0363959
1.42063,-0.0381451
1.42726,-0.038168
1.42077,-0.0377174
1.42407,-0.0368881
1.42114,-0.0365789
1.42902,-0.0346691
1.43187,-0.0333309
1.43457,-0.032053
1.43966,-0.0306139
1.44699,-0.0271538
1.44987,-0.0254443
1.45342,-0.0248826
1.45674,-0.0234814
1.46415,-0.0198177
1.47146,-0.016288
1.47443,-0.0147876
1.47869,-0.0124012
1.48242,-0.0111146
1.48516,-0.00992606
1.48943,-0.00812184
1.49813,-0.00635748
1.50387,-0.00524531
1.50791,-0.0038265
1.512,-0.00253499
1.51588,-0.00201582
1.52264,-0.00176197
1.52446,-0.00108945
1.52929,-0.00463905
1.53466,-0.00645217
1.53718,-0.00724966
1.54025,-0.00955887
1.54438,-0.00967546
1.55327,-0.00859398
1.55529,-0.00877415
1.55791,-0.00822392
1.56196,-0.00846669
1.57061,-0.00711207
1.57445,-0.00686812
1.57858,-0.00909995
1.58286,-0.0154939
1.5825,-0.0219236
1.58725,-0.0221823
1.59572,-0.0241976
1.59922,-0.0224365
1.60365,-0.0214507
1.6075,-0.0221673
1.60859,-0.0214144
1.61117,-0.0212057
1.63207,-0.0100997
1.64879,-0.027422
1.65417,-0.0291541
1.65762,-0.0298084
1.66172,-0.0328708
1.66578,-0.0349287
1.66949,-0.0365203
1.70089,-0.0496863
1.71131,-0.0555612
1.71767,-0.0604922
1.71227,-0.0649474
1.71348,-0.0614327
0.104179,-0.431179
-0.0419389,-0.295628
-0.0327289,-0.31865
-0.192776,-0.939098
-0.380682,-0.965433
-0.51964,-0.924804
-0.64491,-0.884741
0.0291249,-1.79387
0.0217743,-1.80266
