0.100372 0.000918844 0.0103674 0.00354267 -0.00104614 0.00225922 -0.00368684 0.99999
0.200994 -0.000127321 0.0070852 0.00378414 -0.00175511 0.00294978 -0.00258078 0.999991
0.301643 -0.00170804 0.00638574 0.00147638 -0.000527138 0.00174919 -0.00188308 0.999997
0.403808 -0.00141465 0.00797966 0.00712249 0.000402956 0.00336322 -0.000861532 0.999994
0.507048 0.00164926 0.00169975 0.00310059 0.000471093 0.00123432 0.00110033 0.999999
0.610098 -0.00157154 0.0057877 0.0174555 0.00185665 0.00585414 0.000195231 0.999981
0.710731 -0.00297731 -0.00650757 -0.00154357 -0.00351611 0.00160093 0.00166363 0.999991
0.811012 0.00966542 -0.00706603 -0.00148987 -0.00549303 0.0015395 0.00332651 0.999978
0.912465 0.00966542 -0.00706603 -0.00148987 -0.00549303 0.0015395 0.00332651 0.999978
1.01545 0.00658958 -0.00657571 -0.00257719 -0.0069476 0.00268328 0.00367232 0.999966
1.09089 0.0125124 -0.0154621 -0.0127427 -0.0112107 0.00232731 0.00795831 0.999903
1.19087 0.0163065 -0.00464291 -0.0090571 -0.00953531 0.0011892 0.00831839 0.999919
1.29158 0.0297773 -0.0119863 -0.0212192 -0.0127704 -0.000987415 0.0128669 0.999835
1.39198 0.0277041 -0.00149179 -0.0149007 -0.0110278 0.000686608 0.0156473 0.999817
1.49256 0.0204167 0.00437399 -0.0168633 -0.0132086 0.00332586 0.015637 0.999785
1.59319 0.0252637 0.0100661 -0.0175051 -0.0136093 0.00302104 0.0141865 0.999802
1.69426 0.0271228 0.00768428 -0.0145336 -0.0129679 0.00518682 0.0140057 0.999804
1.79627 0.0288186 0.0113786 -0.015666 -0.0106489 0.0042773 0.0114155 0.999869
1.8956 0.0436913 0.0040955 -0.0188611 -0.0117594 0.0025799 0.00934905 0.999884
1.99686 0.0438629 0.00408769 -0.019164 -0.0126977 0.00443131 0.00832376 0.999875
2.09934 0.0574422 0.00813198 -0.0180841 -0.013191 0.00503155 0.00548926 0.999885
2.19972 0.0686785 0.000923693 -0.0247446 -0.0164328 0.00474032 0.0055345 0.999838
2.30019 0.0751247 -0.000904972 -0.0365879 -0.019326 0.00178392 0.004498 0.999802
2.40143 0.0904852 -0.00725171 -0.0410048 -0.019612 -0.00079869 0.0075047 0.999779
2.50275 0.0965134 -0.00214745 -0.0398344 -0.0213921 0.0035009 0.00352521 0.999759
2.60511 0.104098 0.00215937 -0.043041 -0.0216719 0.00290653 -0.000269753 0.999761
2.70861 0.109152 0.000383558 -0.0503674 -0.0235035 0.00157486 -0.00155731 0.999721
2.80592 0.116103 0.00421005 -0.0496256 -0.0243034 0.00248543 -0.00521563 0.999688
2.90658 0.1254 -0.000726646 -0.0462131 -0.0257062 0.00582986 -0.0052729 0.999639
3.01092 0.12214 0.000295945 -0.0420785 -0.0252222 0.00810989 -0.0045059 0.999639
3.10829 0.137526 -0.00218529 -0.0470214 -0.0267168 0.00606455 -0.00559118 0.999609
