0.109747 0 0 0 0 0 0 1
0.210119 0 0 0 0 0 0 1
0.310741 0 0 0 0 0 0 1
0.41139 0 0 0 0 0 0 1
0.513554 0 0 0 0 0 0 1
0.616794 0 0 0 0 0 0 1
0.719845 0 0 0 0 0 0 1
0.820477 0 0 0 0 0 0 1
0.920759 0 0 0 0 0 0 1
1.02221 0 0 0 0 0 0 1
1.1252 0 0 0 0 0 0 1
1.20064 0 0 0 0 0 0 1
1.30061 0 0 0 0 0 0 1
1.40133 0 0 0 0 0 0 1
1.50172 0 0 0 0 0 0 1
1.6023 0 0 0 0 0 0 1
1.70294 0 0 0 0 0 0 1
1.80401 0 0 0 0 0 0 1
1.90602 0 0 0 0 0 0 1
2.00534 0 0 0 0 0 0 1
2.1066 0 0 0 0 0 0 1
2.20909 0 0 0 0 0 0 1
2.30947 0 0 0 0 0 0 1
2.40994 0 0 0 0 0 0 1
0.100372 0 0 0 0 0 0 1
0.200994 0 0 0 0 0 0 1
0.301643 0 0 0 0 0 0 1
0.403808 0 0 0 0 0 0 1
0.507048 0 0 0 0 0 0 1
0.610098 0 0 0 0 0 0 1
0.710731 0 0 0 0 0 0 1
0.811012 0 0 0 0 0 0 1
0.912465 0 0 0 0 0 0 1
1.01545 0 0 0 0 0 0 1
1.09089 0 0 0 0 0 0 1
1.19087 0 0 0 0 0 0 1
1.29158 0 0 0 0 0 0 1
1.39198 0 0 0 0 0 0 1
1.49256 0 0 0 0 0 0 1
1.59319 0 0 0 0 0 0 1
1.69426 0 0 0 0 0 0 1
1.79627 0 0 0 0 0 0 1
1.8956 0 0 0 0 0 0 1
1.99686 0 0 0 0 0 0 1
2.09934 0 0 0 0 0 0 1
2.19972 0 0 0 0 0 0 1
2.30019 0 0 0 0 0 0 1
2.40143 0 0 0 0 0 0 1
2.50275 0 0 0 0 0 0 1
2.60511 0 0 0 0 0 0 1
2.70861 0 0 0 0 0 0 1
2.80592 0 0 0 0 0 0 1
2.90658 0 0 0 0 0 0 1
3.01092 0 0 0 0 0 0 1
3.10829 0 0 0 0 0 0 1
3.21078 0 0 0 0 0 0 1
3.31129 0 0 0 0 0 0 1
3.41166 0 0 0 0 0 0 1
3.51243 0 0 0 0 0 0 1
3.58773 0 0 0 0 0 0 1
3.68934 0 0 0 0 0 0 1
3.81664 0 0 0 0 0 0 1
3.90108 0 0 0 0 0 0 1
4.00161 0 0 0 0 0 0 1
4.10236 0 0 0 0 0 0 1
4.20393 0 0 0 0 0 0 1
4.31171 0 0 0 0 0 0 1
4.41198 0 0 0 0 0 0 1
4.51277 0 0 0 0 0 0 1
4.61378 0 0 0 0 0 0 1
0.109747 0 0 0 0 0 0 1
0.210119 0 0 0 0 0 0 1
0.310741 0 0 0 0 0 0 1
0.41139 0 0 0 0 0 0 1
0.513554 0 0 0 0 0 0 1
0.616794 0 0 0 0 0 0 1
0.719845 0 0 0 0 0 0 1
0.820477 0 0 0 0 0 0 1
0.920759 0 0 0 0 0 0 1
1.02221 0 0 0 0 0 0 1
1.1252 0 0 0 0 0 0 1
1.20064 0 0 0 0 0 0 1
1.30061 0 0 0 0 0 0 1
1.40133 0 0 0 0 0 0 1
1.50172 0 0 0 0 0 0 1
1.6023 0 0 0 0 0 0 1
1.70294 0 0 0 0 0 0 1
1.80401 0 0 0 0 0 0 1
1.90602 0 0 0 0 0 0 1
2.00534 0 0 0 0 0 0 1
2.1066 0 0 0 0 0 0 1
2.20909 0 0 0 0 0 0 1
2.30947 0 0 0 0 0 0 1
2.40994 0 0 0 0 0 0 1
2.51117 0 0 0 0 0 0 1
2.61249 0 0 0 0 0 0 1
2.71485 0 0 0 0 0 0 1
2.81836 0 0 0 0 0 0 1
2.91567 0 0 0 0 0 0 1
3.01633 0 0 0 0 0 0 1
3.12067 0 0 0 0 0 0 1
3.21804 0 0 0 0 0 0 1
3.32052 0 0 0 0 0 0 1
3.42104 0 0 0 0 0 0 1
3.5214 0 0 0 0 0 0 1
3.62218 0 0 0 0 0 0 1
3.69748 0 0 0 0 0 0 1
3.79908 0 0 0 0 0 0 1
3.92638 0 0 0 0 0 0 1
4.01083 0 0 0 0 0 0 1
4.11136 0 0 0 0 0 0 1
4.2121 0 0 0 0 0 0 1
4.31368 0 0 0 0 0 0 1
4.42145 0 0 0 0 0 0 1
4.52173 0 0 0 0 0 0 1
4.62251 0 0 0 0 0 0 1
4.72352 0 0 0 0 0 0 1
4.82645 0 0 0 0 0 0 1
4.91193 0 0 0 0 0 0 1
5.01185 0 0 0 0 0 0 1
5.11336 0 0 0 0 0 0 1
5.2144 0 0 0 0 0 0 1
5.32137 0 0 0 0 0 0 1
5.42185 0 0 0 0 0 0 1
5.52509 0 0 0 0 0 0 1
5.60042 0 0 0 0 0 0 1
5.70066 0 0 0 0 0 0 1
5.81113 0 0 0 0 0 0 1
5.91182 0 0 0 0 0 0 1
6.01236 0 0 0 0 0 0 1
6.11307 0 0 0 0 0 0 1
6.22209 0 0 0 0 0 0 1
6.32258 0 0 0 0 0 0 1
6.42351 0 0 0 0 0 0 1
6.52413 0 0 0 0 0 0 1
6.62678 0 0 0 0 0 0 1
6.71206 0 0 0 0 0 0 1
6.81297 0 0 0 0 0 0 1
6.91288 0 0 0 0 0 0 1
7.01534 0 0 0 0 0 0 1
7.12195 0 0 0 0 0 0 1
7.22768 0 0 0 0 0 0 1
7.30199 0 0 0 0 0 0 1
7.40261 0 0 0 0 0 0 1
7.50337 0 0 0 0 0 0 1
7.6122 0 0 0 0 0 0 1
7.71271 0 0 0 0 0 0 1
7.81315 0 0 0 0 0 0 1
7.91535 0 0 0 0 0 0 1
8.02287 0 0 0 0 0 0 1
8.1235 0 0 0 0 0 0 1
8.224 0 0 0 0 0 0 1
8.32457 0 0 0 0 0 0 1
8.42703 0 0 0 0 0 0 1
8.51271 0 0 0 0 0 0 1
8.61336 0 0 0 0 0 0 1
8.71341 0 0 0 0 0 0 1
8.81574 0 0 0 0 0 0 1
8.91893 0 0 0 0 0 0 1
9.01933 0 0 0 0 0 0 1
9.12357 0 0 0 0 0 0 1
9.22384 0 0 0 0 0 0 1
9.32445 0 0 0 0 0 0 1
9.42541 0 0 0 0 0 0 1
9.52796 0 0 0 0 0 0 1
9.60273 0 0 0 0 0 0 1
9.71429 0 0 0 0 0 0 1
9.81309 0 0 0 0 0 0 1
9.91407 0 0 0 0 0 0 1
10.0193 0 0 0 0 0 0 1
10.1233 0 0 0 0 0 0 1
10.2286 0 0 0 0 0 0 1
10.3035 0 0 0 0 0 0 1
10.404 0 0 0 0 0 0 1
10.5051 0 0 0 0 0 0 1
10.6057 0 0 0 0 0 0 1
10.7056 0 0 0 0 0 0 1
10.8069 0 0 0 0 0 0 1
10.911 0 0 0 0 0 0 1
11.0111 0 0 0 0 0 0 1
11.1115 0 0 0 0 0 0 1
11.2123 0 0 0 0 0 0 1
11.3129 0 0 0 0 0 0 1
11.4141 0 0 0 0 0 0 1
11.5166 0 0 0 0 0 0 1
11.6163 0 0 0 0 0 0 1
11.7203 0 0 0 0 0 0 1
11.8212 0 0 0 0 0 0 1
11.9188 0 0 0 0 0 0 1
12.0234 0 0 0 0 0 0 1
12.1244 0 0 0 0 0 0 1
12.2243 0 0 0 0 0 0 1
12.3206 0 0 0 0 0 0 1
12.4209 0 0 0 0 0 0 1
12.5249 0 0 0 0 0 0 1
12.6264 0 0 0 0 0 0 1
12.7196 0 0 0 0 0 0 1
12.8167 0 0 0 0 0 0 1
12.9207 0 0 0 0 0 0 1
13.0215 0 0 0 0 0 0 1
13.125 0 0 0 0 0 0 1
13.2255 0 0 0 0 0 0 1
13.3266 0 0 0 0 0 0 1
13.4045 0 0 0 0 0 0 1
13.5043 0 0 0 0 0 0 1
13.6052 0 0 0 0 0 0 1
13.7057 0 0 0 0 0 0 1
13.8308 0 0 0 0 0 0 1
